6.782633;2.706122;8.080492;1.000000
2.990853;0.375188;2.684408;-1.000000
3.046350;6.242169;4.250459;-1.000000
2.233961;7.606224;2.084744;-1.000000
4.320859;4.634488;5.650267;-1.000000
0.454360;5.794043;1.607946;1.000000
3.130146;2.072951;0.086837;1.000000
7.715187;1.557900;5.139398;1.000000
4.649430;5.765770;7.238963;1.000000
0.755061;6.690543;8.117527;-1.000000
7.255674;1.746847;2.978151;-1.000000
6.522168;2.904098;5.791371;-1.000000
6.329641;5.270322;5.478331;-1.000000
0.542367;7.380685;5.597465;1.000000
5.734437;0.002847;3.804282;1.000000
6.040211;4.517853;8.165403;1.000000
7.981061;0.053560;1.180343;1.000000
2.891093;7.194372;1.249602;-1.000000
0.497165;2.520985;0.296253;-1.000000
7.928951;5.456221;7.040288;-1.000000
1.434022;7.086838;4.120211;-1.000000
1.934609;6.364056;3.285951;1.000000
5.441155;3.989053;1.042623;1.000000
8.203429;0.868649;7.370133;1.000000
4.729169;7.980816;1.433339;1.000000
6.758721;7.938020;8.032550;-1.000000
6.004148;5.653031;0.918060;-1.000000
7.066147;3.139310;2.711490;-1.000000
4.422280;3.983530;1.332425;-1.000000
6.112513;2.078200;5.327354;1.000000
3.364083;2.718276;2.824452;1.000000
5.234674;2.273293;7.379206;1.000000
1.725865;2.223043;4.122039;1.000000
1.104357;5.908690;2.752433;-1.000000
0.085494;3.470128;4.858304;-1.000000
4.424788;5.813484;0.071029;-1.000000
3.619794;4.325512;3.605772;-1.000000
0.490178;3.973151;0.115806;1.000000
3.401239;0.762489;1.711413;1.000000
0.517369;0.665380;1.672953;1.000000
1.513683;3.738986;8.142851;1.000000
0.311156;3.143032;7.703116;-1.000000
8.069231;4.017556;2.019110;-1.000000
3.844111;3.531022;0.581517;-1.000000
6.263837;3.588902;1.400238;-1.000000
0.988098;3.708632;6.966360;1.000000
5.291188;6.929628;4.662032;1.000000
1.871580;0.178217;2.703557;1.000000
2.639997;4.214743;7.682108;1.000000
6.698008;1.413920;3.970543;-1.000000
2.464515;0.078162;7.613770;-1.000000
7.788833;4.764732;0.493129;-1.000000
5.187920;8.000645;2.494093;-1.000000
2.387940;3.647177;5.504970;1.000000
5.179859;4.884094;0.624941;1.000000
4.391354;2.763231;6.942439;1.000000
3.396370;1.894414;1.493507;1.000000
1.634216;2.804605;0.377704;-1.000000
4.568514;6.833900;6.773994;-1.000000
1.006191;7.546249;6.893464;-1.000000
6.980689;6.856808;3.900577;-1.000000
4.585535;2.752420;3.931771;1.000000
6.119038;4.036925;5.003909;1.000000
4.622604;1.832493;4.503970;1.000000
7.497435;5.469502;8.121576;1.000000
2.862964;6.072157;1.421651;-1.000000
3.978107;4.786589;4.492267;-1.000000
2.697882;4.014520;6.596580;-1.000000
5.707323;1.047441;3.860442;-1.000000
5.223237;3.220709;7.788630;1.000000
5.852030;7.364765;2.888498;1.000000
0.520406;4.631356;6.750490;1.000000
3.286588;3.409194;4.460852;1.000000
7.474078;6.713912;6.522283;-1.000000
3.091447;6.423122;3.255208;-1.000000
3.750461;7.872001;5.860411;-1.000000
7.415385;1.390428;8.179313;-1.000000
4.849942;3.934959;3.367915;1.000000
8.096066;7.449984;4.930480;1.000000
8.184541;6.672116;5.547674;1.000000
3.288931;1.145834;3.343975;1.000000
2.744061;0.210698;0.312369;-1.000000
2.107993;6.581510;1.997223;-1.000000
5.900760;6.768903;3.788073;-1.000000
0.754516;1.883944;5.914895;-1.000000
5.203866;0.972036;6.041053;1.000000
7.657788;0.792426;4.434298;1.000000
4.507449;4.882322;6.641431;1.000000
4.123398;0.141405;2.142313;1.000000
2.198467;5.388380;0.771597;-1.000000
3.453712;5.479606;0.627358;-1.000000
4.090005;5.916505;3.071478;-1.000000
0.927630;4.770090;3.193577;-1.000000
1.552302;5.371289;7.364976;1.000000
5.325535;0.490348;1.778630;1.000000
0.988931;1.144987;7.021777;1.000000
7.249329;3.046187;0.575445;1.000000
5.888837;4.089146;3.953588;-1.000000
6.569441;1.921893;0.585229;-1.000000
6.429052;7.052998;7.689747;-1.000000
5.362583;1.151471;0.904274;-1.000000
2.351331;7.419039;0.454185;1.000000
5.616169;5.617914;6.820769;1.000000
4.715894;8.312151;3.494935;1.000000
5.357270;5.567855;8.005555;1.000000
7.867984;2.335225;1.750109;-1.000000
0.538097;3.239691;3.593605;-1.000000
1.406682;6.429481;7.206960;-1.000000
3.713085;4.002740;7.979184;-1.000000
7.882552;4.440026;5.933754;1.000000
7.133943;7.626386;4.663996;1.000000
2.248252;5.608564;3.953061;1.000000
4.079374;7.593821;3.045459;1.000000
0.772742;4.056313;4.129728;-1.000000
4.064237;2.601136;4.856360;-1.000000
1.252102;5.797179;0.264809;-1.000000
2.881539;2.926632;1.871903;-1.000000
3.832678;0.161042;4.866456;1.000000
0.268797;7.615554;2.882196;1.000000
0.460035;1.340087;5.031506;1.000000
7.617223;7.276339;7.626233;1.000000
3.898597;1.508127;5.935742;-1.000000
5.750752;5.165631;4.124138;-1.000000
1.796503;3.854561;4.543449;-1.000000
4.348650;4.957332;7.892110;-1.000000
7.099110;7.794960;6.765254;1.000000
1.673149;3.548041;6.260680;1.000000
6.365546;5.911199;8.151619;1.000000
0.094850;0.282752;4.680176;1.000000
1.825898;4.445449;7.102102;-1.000000
1.958671;0.293482;6.258290;-1.000000
3.895128;7.163065;7.633029;-1.000000
5.301043;0.213412;7.867471;-1.000000
6.961401;0.607703;7.506907;1.000000
1.624396;4.753796;3.992267;1.000000
1.239424;2.733809;7.770493;1.000000
6.305907;0.993918;0.150578;1.000000
2.296804;2.090782;0.860715;-1.000000
6.176013;4.675044;1.394524;-1.000000
6.027230;1.042267;6.969058;-1.000000
7.919328;3.294946;3.835026;-1.000000
0.027589;5.639707;0.703812;1.000000
5.224094;0.100892;0.625607;1.000000
6.522734;6.548215;1.386668;1.000000
0.218665;3.053118;1.233494;1.000000
1.123384;5.348269;4.913109;-1.000000
3.653203;0.027676;3.690066;-1.000000
3.291194;7.868731;1.944441;-1.000000
7.378743;6.009550;0.932749;-1.000000
8.076397;3.840619;0.928283;1.000000
7.882066;2.517577;8.028742;1.000000
7.263135;0.670146;2.362056;1.000000
5.273483;3.605579;6.709326;1.000000
6.003410;6.773116;0.433920;-1.000000
6.170224;3.448961;0.225565;-1.000000
2.548483;5.778008;2.673932;-1.000000
1.634724;6.946835;5.256397;-1.000000
0.006226;5.705827;4.941475;1.000000
0.552924;5.014729;5.814075;1.000000
3.152294;4.250321;5.204394;1.000000
3.343608;7.210638;4.954569;1.000000
3.128119;3.861136;1.286381;-1.000000
4.416497;3.850243;4.285434;-1.000000
1.796871;6.971967;6.348559;-1.000000
7.227071;1.232621;6.021765;-1.000000
2.970366;2.825918;0.862109;1.000000
4.737864;0.915440;7.391597;1.000000
1.912566;2.258216;5.898248;1.000000
2.759821;8.049316;5.525692;1.000000
1.229327;2.041181;1.193637;-1.000000
6.500431;5.742662;3.592048;-1.000000
2.692455;7.097856;5.878826;-1.000000
3.385088;3.518852;6.077049;-1.000000
0.129771;2.852351;6.543755;1.000000
6.762902;7.930458;3.627033;1.000000
1.506645;2.090229;3.102546;1.000000
0.808309;1.014955;0.712544;1.000000
5.263738;3.775320;5.652432;-1.000000
1.447220;7.224129;1.472279;-1.000000
8.116239;2.259424;4.187738;-1.000000
2.930157;1.132615;0.730305;-1.000000
2.037150;3.317943;7.296002;1.000000
3.197847;2.619760;5.478808;1.000000
4.909179;3.877857;0.239433;1.000000
4.490738;2.140903;1.772038;1.000000
4.818878;1.449886;3.452295;-1.000000
3.795814;4.709840;1.651447;-1.000000
5.655900;2.486289;0.119209;-1.000000
4.050282;1.816501;2.617060;-1.000000
7.132493;2.578801;4.650927;1.000000
2.034244;3.692423;1.737411;1.000000
7.161481;4.938327;1.278652;1.000000
0.077335;0.223038;2.585597;1.000000
4.167706;2.783266;5.889122;-1.000000
7.450426;8.042999;2.825272;-1.000000
7.395444;6.293454;7.557697;-1.000000
4.140636;0.017460;7.361127;-1.000000
3.562261;4.997122;2.626869;1.000000
4.998353;6.060388;3.891997;1.000000
6.065610;5.315283;2.224293;1.000000
5.988618;2.525617;2.292068;1.000000
4.111935;6.430839;1.093307;-1.000000
6.645621;4.787773;4.310602;-1.000000
6.350810;3.796312;3.103928;-1.000000
0.563002;6.860762;1.929076;-1.000000
3.304864;5.114619;5.935672;1.000000
0.459213;4.802666;2.297378;1.000000
2.525472;0.159160;1.397988;1.000000
5.319286;6.669074;7.869125;1.000000
7.115573;4.532971;7.795591;-1.000000
6.385858;1.920881;6.385815;-1.000000
5.290089;5.753141;4.968208;-1.000000
2.018650;4.852617;4.941602;-1.000000
1.298558;7.104461;2.608653;1.000000
1.809201;5.288752;3.153234;1.000000
4.617627;7.540948;5.249250;1.000000
6.626101;0.476291;4.289666;1.000000
1.748650;4.737174;2.086442;-1.000000
6.832452;1.120726;1.179038;-1.000000
0.457109;7.648457;1.229152;-1.000000
0.070383;6.635938;7.313907;-1.000000
1.145958;5.839176;3.936389;1.000000
1.701177;0.092564;0.045590;1.000000
6.236828;7.997908;6.147596;1.000000
3.003065;1.239767;7.966050;1.000000
0.767267;4.875230;0.627056;-1.000000
6.132510;4.881158;6.365973;-1.000000
0.791292;1.161220;2.995504;-1.000000
5.588414;2.656690;6.343492;-1.000000
2.669200;1.356324;6.481654;1.000000
3.254486;5.315002;3.562573;1.000000
3.934412;1.460972;0.090936;1.000000
4.384067;0.913434;5.147395;1.000000
7.054210;1.781433;1.860764;-1.000000
4.697100;1.769731;6.637979;-1.000000
0.593916;3.886319;2.642768;-1.000000
0.483025;8.240950;0.413733;-1.000000
8.139543;3.834878;6.849587;1.000000
6.731702;2.713588;1.383380;1.000000
7.983476;8.248459;5.897294;1.000000
1.303017;0.930383;2.177337;1.000000
2.992023;1.809013;2.460311;-1.000000
0.885713;0.204785;6.391007;-1.000000
7.221137;4.575920;6.785729;-1.000000
1.860416;2.175092;2.055253;-1.000000
0.357413;7.670749;4.108797;1.000000
2.338177;6.117015;7.234374;1.000000
6.200166;0.086846;7.109324;1.000000
7.885298;7.006392;1.244397;1.000000
5.041396;7.160307;3.414983;-1.000000
0.852620;8.110356;2.041267;-1.000000
4.639730;6.785162;2.618465;-1.000000
1.898326;6.333362;0.955021;-1.000000
3.335400;4.964814;7.826735;1.000000
7.088028;0.159421;5.232326;1.000000
6.929643;7.513338;0.857001;1.000000
2.281260;1.108663;2.847823;1.000000
1.618426;1.278271;5.869492;-1.000000
5.390336;2.185221;1.193960;-1.000000
0.584270;6.377140;6.495797;-1.000000
6.306880;2.021787;7.435929;-1.000000
6.486924;7.949440;2.535267;1.000000
1.680138;3.989339;2.856653;1.000000
7.149972;3.793790;5.059127;1.000000
3.710371;2.071525;3.795631;1.000000
0.062813;0.754610;6.214161;-1.000000
0.444553;2.136660;7.281703;-1.000000
3.301511;7.803676;8.153384;-1.000000
0.352981;5.765965;7.648585;-1.000000
6.662999;5.005799;0.400998;1.000000
6.416057;6.156569;6.994667;1.000000
6.562746;6.837004;6.060771;1.000000
7.714597;4.278405;4.258681;1.000000
