0.033071;0.000000
0.099213;0.000000
0.165354;0.000000
0.231496;0.000000
0.297638;0.000000
0.363779;0.000000
0.429921;0.000000
0.496063;0.000000
0.562205;0.000000
0.628346;0.000000
0.694488;0.000000
0.760630;0.000000
0.826771;0.000000
0.892913;0.000000
0.959055;0.109944
1.025197;0.879722
1.091338;1.485987
1.157480;1.527753
1.223622;1.256117
1.289763;1.001775
1.355905;0.881555
1.422047;0.778845
1.488188;0.713339
1.554330;0.642964
1.620472;0.619987
1.686614;0.589253
1.752755;0.540137
1.818897;0.544524
1.885039;0.520541
1.951180;0.531401
2.017322;0.524353
2.083464;0.503243
2.149606;0.484220
2.215747;0.473897
2.281889;0.473652
2.348031;0.477489
2.414172;0.487638
2.480314;0.460021
2.546456;0.464293
2.612598;0.472842
2.678739;0.458508
2.744881;0.507007
2.811023;0.479163
2.877164;0.498412
2.943306;0.472927
3.009448;0.480027
3.075590;0.459603
3.141731;0.455829
3.207873;0.453377
3.274015;0.462433
3.340156;0.459197
3.406298;0.479734
3.472440;0.468424
3.538582;0.461465
3.604723;0.472861
3.670865;0.462767
3.737007;0.474645
3.803148;0.467272
3.869290;0.468487
3.935432;0.462514
4.001573;0.449156
4.067715;0.464801
4.133857;0.467666
4.199999;0.469164
4.266140;0.447980
4.332282;0.469441
4.398424;0.464144
4.464565;0.452065
4.530707;0.464659
4.596849;0.471446
4.662991;0.463373
4.729132;0.466442
4.795274;0.459110
4.861416;0.477074
4.927557;0.476058
4.993699;0.465077
5.059841;0.468803
5.125983;0.465400
5.192124;0.473453
5.258266;0.478256
5.324408;0.476049
5.390549;0.482509
5.456691;0.472420
5.522833;0.464568
5.588975;0.477618
5.655116;0.480596
5.721258;0.467708
5.787400;0.491741
5.853541;0.486667
5.919683;0.476677
5.985825;0.487780
6.051967;0.463958
6.118108;0.471227
6.184250;0.475812
6.250392;0.473194
6.316533;0.472271
6.382675;0.480389
6.448817;0.471744
6.514958;0.471124
6.581100;0.485170
6.647242;0.476981
6.713384;0.484623
6.779525;0.473851
6.845667;0.487405
6.911809;0.478827
6.977950;0.481863
7.044092;0.483924
7.110234;0.485111
7.176376;0.479391
7.242517;0.475680
7.308659;0.483884
7.374801;0.478210
7.440942;0.477534
7.507084;0.484500
7.573226;0.482206
7.639368;0.484169
7.705509;0.479544
7.771651;0.479910
7.837793;0.483647
7.903934;0.483914
7.970076;0.483082
8.036218;0.490418
8.102360;0.484718
8.168501;0.476973
8.234643;0.482271
8.300785;0.487376
8.366926;0.481490
8.433068;0.488496
8.499210;0.490960
8.565352;0.483111
8.631493;0.477999
8.697635;0.489032
8.763777;0.482431
8.829918;0.486291
8.896060;0.488370
8.962202;0.491594
9.028343;0.483619
9.094485;0.480251
9.160627;0.483272
9.226769;0.489043
9.292910;0.485733
9.359052;0.483126
9.425194;0.489845
9.491335;0.486598
9.557477;0.490777
9.623619;0.486967
9.689761;0.490936
9.755902;0.484758
9.822044;0.492508
9.888186;0.480373
9.954327;0.483248
