1.760555;4.462516;13.090543;1.000000
3.049040;5.145365;17.764822;-1.000000
1.572204;0.810599;12.863867;1.000000
0.633633;4.317289;3.531063;-1.000000
1.370728;3.812196;2.760913;1.000000
1.859144;14.138626;0.138295;-1.000000
15.890440;1.227579;2.633662;1.000000
0.951675;2.837243;2.353628;-1.000000
4.290057;16.252134;17.201849;1.000000
14.987928;15.832892;5.575056;-1.000000
15.266761;3.871426;5.924301;1.000000
14.560415;17.350277;5.417565;-1.000000
2.721378;1.119771;6.484170;1.000000
0.629841;1.307251;3.512165;-1.000000
2.323621;16.670059;4.202271;1.000000
16.245596;3.537612;6.879748;-1.000000
16.453052;3.267430;5.666874;1.000000
2.643522;3.752367;8.269627;-1.000000
4.409459;12.899009;7.289240;1.000000
1.416979;17.227361;9.637648;-1.000000
17.578202;2.992173;3.525551;1.000000
2.470233;5.073687;13.395339;-1.000000
0.302368;0.946072;13.262507;1.000000
7.774995;17.190781;10.451048;-1.000000
17.168311;17.234436;9.501028;1.000000
3.358666;1.468755;10.860062;-1.000000
4.554472;17.672333;12.886990;1.000000
15.454673;16.512241;12.772709;-1.000000
0.422874;16.463382;10.129854;1.000000
3.889484;6.267677;12.941843;-1.000000
15.113391;14.285449;14.175436;1.000000
16.132299;13.841055;11.107086;-1.000000
16.759837;15.688864;13.922768;1.000000
11.965949;16.763870;14.787328;-1.000000
0.873626;1.791948;13.110450;1.000000
3.017197;2.227588;13.360976;-1.000000
17.533487;4.597770;15.308432;1.000000
17.480358;4.903789;16.413163;-1.000000
1.084462;14.744261;17.555904;1.000000
0.778227;17.729916;2.740542;-1.000000
15.189721;1.433756;3.825357;1.000000
1.632141;16.524848;0.070083;-1.000000
10.581259;4.530770;17.517039;1.000000
3.019902;0.180448;0.548438;-1.000000
2.133247;1.484791;2.957586;1.000000
17.450418;0.970690;1.617777;-1.000000
1.919215;3.425679;1.897890;1.000000
17.490205;2.078116;1.776950;-1.000000
0.169385;3.473840;2.761115;1.000000
17.407371;1.418943;3.827833;-1.000000
17.751297;1.014342;2.801578;1.000000
1.614219;3.969059;5.827046;-1.000000
0.348017;5.642294;8.615813;1.000000
16.211919;0.552225;5.745647;-1.000000
0.427106;2.154130;4.079203;1.000000
2.035471;1.124581;4.993775;-1.000000
1.363969;2.015599;7.711343;1.000000
