8.232225;8.045089;0.331993;1.000000
0.301192;1.198253;1.814948;-1.000000
1.039284;1.156753;0.795918;-1.000000
1.085118;8.326411;2.176193;-1.000000
8.027638;0.094447;2.603750;-1.000000
8.045756;1.324531;3.399332;1.000000
0.482378;0.832158;2.669780;1.000000
8.090860;7.456781;2.748741;1.000000
0.967513;8.220397;3.116382;1.000000
8.178319;1.690290;5.238846;-1.000000
0.337723;0.578298;3.629704;-1.000000
0.951543;0.392451;4.955815;-1.000000
8.291399;0.427992;5.514420;-1.000000
8.283240;2.461056;6.065117;1.000000
0.044962;1.248070;6.063129;1.000000
1.491931;8.343814;6.465629;1.000000
0.615440;0.095991;7.351031;1.000000
1.109489;0.870657;7.676706;-1.000000
0.710873;0.548896;6.441623;-1.000000
1.278943;7.940120;7.879766;-1.000000
1.122309;2.498758;0.451912;-1.000000
0.786138;3.107914;1.549812;1.000000
0.994370;3.619372;0.549833;1.000000
0.904501;1.902169;1.239369;1.000000
0.210187;2.100541;2.260573;1.000000
8.249703;2.748302;4.159552;-1.000000
1.103441;2.446894;2.070512;-1.000000
0.481140;1.712456;3.072417;-1.000000
7.710589;1.029118;4.262307;-1.000000
0.300845;3.252495;4.932823;1.000000
0.654479;2.321085;3.775738;1.000000
0.204311;0.942505;4.625484;1.000000
0.666765;2.103515;5.015760;1.000000
8.291069;3.137655;6.820709;-1.000000
0.768869;2.852422;5.742491;-1.000000
1.201646;1.618444;5.861739;-1.000000
0.258348;1.911469;6.761344;-1.000000
0.479229;2.804071;7.534825;1.000000
1.139432;2.305830;6.510687;1.000000
0.921991;1.669210;8.328755;1.000000
0.314412;4.484079;0.407140;1.000000
0.750690;4.530351;1.200886;-1.000000
0.562132;5.469188;0.299645;-1.000000
1.239185;4.490493;0.034865;-1.000000
0.752088;3.814710;2.161383;-1.000000
0.521224;4.463877;2.985088;1.000000
1.452763;4.341916;1.822936;1.000000
1.698176;3.462157;4.133541;1.000000
0.339762;4.384504;4.296207;1.000000
0.186992;5.136790;4.882639;-1.000000
1.916298;5.310253;3.749198;-1.000000
1.085465;3.943664;4.751220;-1.000000
0.036113;4.019880;5.727044;-1.000000
8.082288;4.675884;6.369820;1.000000
0.819288;4.618466;5.462614;1.000000
0.654039;3.626973;6.353723;1.000000
8.024415;3.786005;7.380075;1.000000
7.904449;4.697683;8.163492;-1.000000
0.430218;4.305352;7.028626;-1.000000
0.407977;3.663386;8.127052;-1.000000
7.911002;6.434518;0.344923;-1.000000
0.451787;6.327912;0.694785;1.000000
1.290665;6.011672;7.919941;1.000000
1.412509;5.161948;0.757335;1.000000
0.635247;5.357073;1.775093;1.000000
0.681078;6.013443;2.465471;-1.000000
8.258214;5.954990;1.431467;-1.000000
1.142840;5.100404;2.506071;-1.000000
0.657271;5.136145;3.711533;-1.000000
0.324500;6.911604;4.393578;1.000000
1.209861;5.741697;3.231502;1.000000
0.841711;5.751375;4.400068;1.000000
8.161244;5.942474;5.303358;1.000000
8.205735;6.450052;6.141533;-1.000000
0.670640;6.394887;5.111492;-1.000000
0.549084;5.209301;6.128566;-1.000000
8.025876;5.301744;7.143151;-1.000000
7.859179;6.042100;7.786997;1.000000
0.436890;5.764668;6.886127;1.000000
0.524059;4.938318;7.752924;1.000000
7.632843;7.166637;7.947594;1.000000
0.454823;7.318379;1.142754;-1.000000
0.590993;0.031524;0.965080;-1.000000
1.257772;5.932389;1.321192;-1.000000
6.451711;7.469502;2.166385;-1.000000
0.605567;6.706408;3.153806;1.000000
0.176498;7.945145;1.795606;1.000000
1.484568;7.366127;3.551807;1.000000
7.542002;6.519955;3.671716;1.000000
1.424255;8.166287;4.079394;-1.000000
0.646174;7.406577;2.533250;-1.000000
1.170312;6.572178;3.997551;-1.000000
7.466242;6.253277;4.584095;-1.000000
0.630839;8.176863;5.707556;1.000000
0.507268;8.195953;4.279010;1.000000
