3.346995;42.248669;
63.655853;2.492393;
31.786026;76.067154;
56.465187;21.884979;
57.384174;62.887394;
27.476645;96.540215;
21.553059;51.718624;
28.256721;38.931248;
94.026871;92.202881;
44.068283;16.922911;
75.294495;66.662491;
78.657013;77.013763;
11.869791;60.298656;
16.894749;47.817894;
24.180628;56.066467;
67.565125;62.023582;
81.690521;90.221786;
90.109772;13.140505;
35.381145;13.296881;
68.772690;59.192745;
47.444439;61.004421;
96.412903;75.222939;
49.153152;46.460270;
6.075537;22.025818;
86.513992;43.608353;
10.231804;61.678837;
64.611954;97.688148;
37.921207;97.180908;
35.765911;70.570961;
49.413960;96.475525;
67.822136;31.018904;
48.089413;0.724181;
79.144989;73.461617;
96.814560;84.584961;
50.069710;62.041492;
79.693054;50.468834;
35.373249;30.819206;
12.029637;28.157696;
25.663651;10.623043;
5.061687;95.493576;
25.527071;5.393970;
96.773109;64.276443;
5.592122;58.641350;
20.605038;27.249096;
49.144489;35.705173;
83.406685;60.071156;
96.717491;41.435097;
94.948158;36.401665;
39.257236;0.329428;
4.203200;0.948263;
52.606110;38.869797;
10.208154;1.994431;
45.047836;51.398010;
49.202641;64.125381;
6.789282;82.256020;
86.019188;43.605839;
60.409958;33.204647;
26.266356;45.187202;
48.608540;57.135406;
98.016899;20.397501;
59.982391;0.178255;
1.056248;59.333858;
16.446178;67.341370;
48.421093;98.942596;
19.235294;13.502396;
82.692162;79.410706;
42.527817;82.251656;
0.576649;42.550640;
59.571632;0.842268;
30.487932;55.297905;
57.528210;23.198036;
95.913216;36.083717;
76.914185;44.670967;
84.541275;45.133640;
83.583481;97.907677;
8.503741;75.354057;
98.636887;79.408478;
77.002678;7.865676;
39.338833;19.843243;
48.321499;44.008900;
20.407839;60.210476;
42.827518;10.786778;
46.339912;50.063564;
64.508385;49.245991;
5.118659;62.614319;
77.030876;5.896543;
72.409355;72.482521;
42.199772;58.475281;
65.980019;49.255253;
53.434628;62.101616;
73.163902;95.125221;
3.339633;96.444031;
53.846889;52.550896;
0.421716;36.798187;
81.523552;82.919312;
84.994370;8.156554;
12.616351;41.201279;
4.698111;49.446762;
25.510794;97.398590;
14.356148;81.502113;
61.450821;31.233139;
96.745613;30.397591;
4.671600;61.767410;
60.160305;65.830307;
28.032658;0.201995;
44.439930;33.910366;
63.738518;37.264023;
50.930908;58.586067;
12.780396;13.935606;
98.849892;49.046795;
47.445641;79.040787;
51.988796;78.906013;
0.993722;22.950027;
94.221687;40.319508;
58.642071;63.545532;
36.532001;39.052303;
2.339579;23.139435;
31.849464;33.141266;
88.782249;58.932724;
9.422994;68.285713;
35.722889;56.174435;
63.550728;21.590277;
67.557106;52.382130;
34.651409;27.145340;
43.799534;83.463875;
95.185165;26.409031;
56.176273;36.475681;
46.213272;86.382767;
79.934204;21.089254;
50.167439;25.810827;
11.564951;43.961811;
62.053711;68.180229;
85.480812;45.804905;
82.293785;83.729706;
9.045381;67.663811;
27.870707;25.388962;
16.393007;64.433571;
91.100937;63.952198;
35.369495;40.004230;
5.001742;74.161568;
30.947586;70.544960;
19.362717;33.577133;
49.663887;13.836248;
12.476989;25.520309;
74.055466;8.249890;
53.914417;22.613997;
58.310440;23.057453;
85.035271;29.724699;
2.930647;86.946899;
65.503166;47.644821;
1.035677;53.546440;
30.566074;48.487583;
71.744545;91.437889;
71.519814;47.359818;
58.962128;11.328486;
78.620461;91.785645;
21.368988;86.733215;
21.455450;75.199585;
61.801868;93.739288;
96.532150;44.235928;
45.100502;53.040291;
90.669296;16.297951;
52.983715;85.761848;
44.357063;31.699995;
34.737549;18.972891;
32.050838;75.007065;
1.388021;41.759773;
44.609909;81.682968;
44.416843;4.331338;
8.786274;16.743776;
39.532333;55.772404;
57.249634;65.333015;
66.755753;82.973305;
89.185249;47.193470;
50.737244;96.348732;
28.263849;91.583107;
39.346794;62.224201;
76.513283;35.197750;
24.039459;87.395470;
56.965775;67.487930;
37.934826;0.357296;
29.762411;27.538191;
35.444412;98.090981;
97.160866;77.070908;
42.152451;1.191766;
70.932632;90.907379;
16.888403;6.125349;
23.951221;37.121777;
28.610313;87.602089;
61.290569;0.413003;
1.318117;92.269760;
64.851036;58.408749;
35.167088;71.639343;
3.023258;53.358299;
10.039929;30.033926;
80.828217;0.357633;
88.979462;76.456123;
90.325798;66.032898;
1.668415;94.393196;
21.278162;24.475752;
5.177739;34.316750;
2.800164;27.516382;
14.590755;87.974503;
84.789398;33.645763;
22.145678;11.579715;
2.360877;95.807281;
84.188690;32.356133;
98.718369;18.442472;
63.167797;35.917595;
90.050163;35.605434;
2.617335;71.914085;
43.853310;7.414479;
39.053715;29.096807;
43.576660;84.161690;
45.245098;48.105042;
17.217274;57.759537;
4.048574;58.884556;
49.783863;91.337250;
71.519218;75.119164;
35.782860;75.655983;
6.318237;30.130508;
42.900078;28.815628;
20.233295;15.871443;
34.172543;38.304394;
64.184586;1.863294;
86.945946;22.049875;
79.089172;1.917135;
97.948250;6.236234;
55.877888;90.449875;
94.113892;12.115028;
92.558334;52.661079;
50.182804;89.172073;
28.513453;17.990795;
48.941353;92.884338;
